LAMMPS data file via write_data, version 29 Sep 2021, timestep = 50000

1029 atoms
2 atom types
686 bonds
1 bond types
343 angles
1 angle types

0 21.7757 xlo xhi
0 21.7757 ylo yhi
0 21.7757 zlo zhi

Masses

1 15.9994
2 1.008

Pair Coeffs # lj/charmm/coul/long

1 0.1553 3.166 0.1553 3.166
2 0 0 0 0

Bond Coeffs # harmonic

1 600 1

Angle Coeffs # harmonic

1 75 109.47

Atoms # full

529 177 1 -0.8476 3.6170623946300107 2.8094420147420793 6.794528646679067 1 1 0
530 177 2 0.4238 2.7387474837345516 2.5233325028419684 7.177549362617557 1 1 0
531 177 2 0.4238 4.246839171434927 3.0358397999056166 7.537579778480638 1 1 0
523 175 1 -0.8476 2.9478124861823622 5.764619936509415 2.873101102498988 0 -1 0
524 175 2 0.4238 3.093528758032642 6.301371446502677 3.7041635575824396 0 -1 0
430 144 1 -0.8476 6.069016555341762 6.872194668664624 8.06622504137697 0 0 1
63 21 2 0.4238 4.101247776394072 5.040358744506263 7.668955505151335 1 0 1
431 144 2 0.4238 5.61698810168656 7.664011332222109 8.476951689145015 0 0 1
432 144 2 0.4238 5.985155322241167 6.919672787845385 7.0708793556225835 0 0 1
954 318 2 0.4238 0.606317485955085 8.246235395699854 0.6067236560984658 1 1 1
952 318 1 -0.8476 1.3211058191836997 8.452319888652331 1.2750100887613736 1 1 1
642 214 2 0.4238 3.824325297449267 7.817070738710017 5.365333410048893 1 -1 0
641 214 2 0.4238 3.004829853501562 6.6470594215554115 6.156615032769454 1 -1 0
910 304 1 -0.8476 2.0367594478260678 3.5766570321809863 1.5485432456972366 -1 0 1
911 304 2 0.4238 1.0531780549802652 3.414935816655813 1.628638092638393 -1 0 1
640 214 1 -0.8476 2.977265858571766 7.286051873117327 5.387896120651868 1 -1 0
525 175 2 0.4238 3.3605698101039247 6.2371926073599155 2.094444035599036 0 -1 0
912 304 2 0.4238 2.266009787422407 4.453104799069289 1.9719635840768481 -1 0 1
80 27 2 0.4238 4.395901602365132 3.3510725874742637 5.262318757079699 0 0 0
79 27 1 -0.8476 4.620721049098044 3.057066170394347 4.333331419911918 0 0 0
953 318 2 0.4238 2.078871447153888 7.809754655194975 1.1614269463499762 1 1 1
223 75 1 -0.8476 5.588729237149987 4.091832119256164 8.304937163812957 -1 1 -1
81 27 2 0.4238 3.8771486147006278 3.310251477048697 3.714463741653994 0 0 0
225 75 2 0.4238 6.439343837016586 3.67019592814041 8.619068519620528 -1 1 -1
224 75 2 0.4238 5.736739822499169 5.069423226985719 8.155239280046986 -1 1 -1
206 69 2 0.4238 1.033982840442297 8.296341432052296 2.9983331635112855 0 0 1
207 69 2 0.4238 1.7302463183580121 7.955795269155228 4.435648175734365 0 0 1
61 21 1 -0.8476 3.2670668556681757 5.588965101519512 7.725292021160823 1 0 1
851 284 2 0.4238 5.194849951685234 9.0170373337465 2.216192125026314 1 0 0
62 21 2 0.4238 2.519734813012041 5.024224516038741 8.075382661994375 1 0 1
216 72 2 0.4238 2.967907430297454 6.838183827677332 9.030989998753281 1 0 1
574 192 1 -0.8476 3.5770014554211365 7.2723524003956745 0.4790618045234445 0 0 1
306 102 2 0.4238 6.756165393198341 8.077694078394199 0.6860392681304447 1 0 0
348 116 2 0.4238 6.054701227993966 4.037035803667377 4.127057973356484 1 1 1
346 116 1 -0.8476 6.967057637782858 4.443602429217015 4.0790041902347545 1 1 1
105 35 2 0.4238 0.8454872952701735 3.104027550297808 8.604538404107794 1 1 1
548 183 2 0.4238 2.2491024962033666 8.914709897994339 10.003012201592554 0 -1 0
214 72 1 -0.8476 2.775410820494844 7.216566302406278 9.936402708838136 1 0 1
547 183 1 -0.8476 2.3005467725414532 9.85143624357758 9.656751252089444 0 -1 0
471 157 2 0.4238 5.022133954899053 8.823526768922557 4.44191690251219 -1 -1 0
254 85 2 0.4238 2.2716881982454495 10.418214065129044 1.10260976230582 0 0 0
575 192 2 0.4238 4.426268856237836 7.800206784667533 0.48976873076122185 0 0 1
470 157 2 0.4238 6.113839688525542 9.00213067503175 5.643126627951517 -1 -1 0
1014 338 2 0.4238 5.377123274371977 9.780714585367734 9.954933627653139 1 -1 0
469 157 1 -0.8476 5.237819299676257 8.591387948582394 5.390384711376108 -1 -1 0
259 87 1 -0.8476 0.7694042286352044 4.772648666263637 8.917331052230143 1 1 2
698 233 2 0.4238 2.9310006345468795 10.14828131923541 7.809513770043899 0 0 0
103 35 1 -0.8476 1.3060197602618275 2.2280818401458444 8.460905837592225 1 1 1
850 284 1 -0.8476 4.7698337936027215 9.482437915228749 2.9925711683570553 1 0 0
445 149 1 -0.8476 5.987063722338538 1.18628203157059 5.905684903124658 0 -1 1
845 282 2 0.4238 2.7734128303637364 1.4374979704683528 1.6393186311543737 1 0 0
852 284 2 0.4238 3.9042222340180266 9.891005858065446 2.7031066422158334 1 0 0
304 102 1 -0.8476 5.949062509585778 8.552952910279606 0.33573393124682066 1 0 0
555 185 2 0.4238 5.985542000784799 0.2144654041042194 3.964290096049358 1 -1 1
58 20 1 -0.8476 6.942284254128368 2.5572200872961535 0.9172292357290311 -1 0 1
170 57 2 0.4238 6.616062028730475 5.414452960650821 0.0047370486503602195 -1 1 1
104 35 2 0.4238 0.6814886474719284 1.4815753704858803 8.690446540446489 1 1 1
261 87 2 0.4238 0.34068325951770834 5.402171463804059 9.565328247900336 1 1 2
844 282 1 -0.8476 2.5987026043565713 0.46533848554573626 1.4831698815003167 1 0 0
481 161 1 -0.8476 5.471355149103147 0.1344973163939646 10.031585042163798 0 -1 1
473 158 2 0.4238 0.1657363331262892 1.6220486427943936 0.3927846864401611 1 1 2
1012 338 1 -0.8476 5.946599998621831 9.369418617530934 9.243223175983237 1 -1 0
503 168 2 0.4238 1.3946270725851981 10.173441178317724 4.480997112121383 1 0 1
447 149 2 0.4238 5.57620474296935 0.4218799707736101 6.402559631331277 0 -1 1
697 233 1 -0.8476 3.337913123592519 10.418434725186263 6.936908359717213 0 0 0
446 149 2 0.4238 5.268684150182832 1.7132677643875547 5.451573143920866 0 -1 1
1013 338 2 0.4238 6.673483542606493 10.007013031160284 8.988049430259506 1 -1 0
30 10 2 0.4238 6.0508170572655064 10.841366479287188 3.2883236770890956 0 0 1
939 313 2 0.4238 6.559527061028021 1.6658473864682737 9.618089167873203 0 0 0
816 272 2 0.4238 6.697368789500834 5.482155349607694 10.339491024445461 0 1 0
205 69 1 -0.8476 0.912641124884452 8.321152894683955 3.990634533456403 0 0 1
699 233 2 0.4238 4.0115473743017755 9.734317447520606 6.657264031259818 0 0 0
260 87 2 0.4238 0.5334484779410361 5.043216598570533 7.983993684137123 1 1 2
768 256 2 0.4238 1.8469309194275978 3.884228622803458 10.677145935158142 1 0 1
585 195 2 0.4238 0.7144872383262083 10.539844997486911 9.171195956196744 1 0 0
513 171 2 0.4238 0.07374375763475172 0.5135334213881025 3.720098395113213 0 0 1
846 282 2 0.4238 3.399224606664321 0.04764423206029598 1.053406671947905 1 0 0
549 183 2 0.4238 2.8146737873840415 10.417295368424446 10.301326059124298 0 -1 0
474 158 2 0.4238 1.3612009358586072 0.5195938764681892 0.24417667681762822 1 1 2
215 72 2 0.4238 3.1709357456137868 6.622524457968627 10.636884565547165 1 0 1
834 278 2 0.4238 2.207665355285465 0.012209347136327153 10.133424303920899 2 1 -1
197 66 2 0.4238 4.939095103205688 1.9138263492006187 10.832163818763302 1 1 -2
750 250 2 0.4238 3.526694374094563 2.821663711716818 0.3057297601710651 2 1 1
127 43 1 -0.8476 7.688068270153324 10.020342954092946 5.963465153650793 0 0 0
394 132 1 -0.8476 9.672926087202823 10.749976161240223 0.20517407902537266 -1 1 1
60 20 2 0.4238 7.399119096402384 2.6525900875655823 1.8016538829308253 -1 0 1
395 132 2 0.4238 9.970653984561109 9.826899416802547 0.4486635895111406 -1 1 1
743 248 2 0.4238 11.651386831150687 8.091932742369169 1.0043596809079065 0 0 0
985 329 1 -0.8476 12.050274698428133 0.8670532879023494 4.630928949635269 0 2 1
623 208 2 0.4238 11.780268602299124 0.29681087061582995 2.909210841171263 -1 -1 1
771 257 2 0.4238 14.06938932725248 0.7778428497365076 8.812867369462245 0 1 0
927 309 2 0.4238 12.350028721573645 0.37539026696400496 0.4356411023700672 0 1 1
800 267 2 0.4238 8.754891134045032 7.030837814514256 0.6550130865545247 1 -1 1
801 267 2 0.4238 8.015311306115136 6.641737052586663 2.0579559111366583 1 -1 1
685 229 1 -0.8476 9.933110890155932 9.057318474398397 4.276856534274023 0 -1 1
347 116 2 0.4238 7.615428426738667 3.7671598735495344 3.729661809084347 1 1 1
102 34 2 0.4238 11.316044223954068 10.160432512902796 4.241805209672571 0 0 1
686 229 2 0.4238 9.151170751138714 9.404234493512877 4.794755207056711 0 -1 1
926 309 2 0.4238 13.582025302874841 1.4395902760368744 0.30801219498724325 0 1 1
129 43 2 0.4238 8.357431179375952 9.900942626746998 6.696743216154536 0 0 0
173 58 2 0.4238 7.5535464803226615 2.5737943719005587 5.986605574497369 0 0 0
789 263 2 0.4238 8.19609890053011 0.9283285476493941 3.421983240113001 1 1 -1
174 58 2 0.4238 7.966396750443885 2.302133290267045 7.543005457162503 0 0 0
745 249 1 -0.8476 9.770707622896241 9.876935767103438 7.6707288660962805 0 1 0
747 249 2 0.4238 10.127849462206022 8.946952225919988 7.757801194423745 0 1 0
769 257 1 -0.8476 13.774850467619675 1.112012222436966 7.917559028812548 0 1 0
168 56 2 0.4238 9.453575453986394 3.1806651973140494 1.7664045501265209 0 1 2
902 301 2 0.4238 13.008445422096257 4.750192930469018 6.805776574229129 0 1 0
901 301 1 -0.8476 12.334129292212278 5.218819721562035 6.235087074880902 0 1 0
418 140 1 -0.8476 12.586318104493733 8.689664122827658 9.491968968362277 -1 0 1
419 140 2 0.4238 11.855676839915755 8.219613014463283 8.996776847345068 -1 0 1
986 329 2 0.4238 11.686940492640266 1.787791321242354 4.7731648843966035 0 2 1
903 301 2 0.4238 12.640722687228699 5.212123652991262 5.283270091730964 0 1 0
