# Path distance (Angstrom), Energy (eV), Uncertainty (eV)
0.000000000000000000e+00 0.000000000000000000e+00 1.413260269767135924e-02
5.217219753512237768e-01 1.158578641832832545e-01 1.905821155890329716e-02
1.082839794449341753e+00 2.645398352956362942e-01 3.535032323231528106e-02
1.737230641464066139e+00 4.672010232400225505e-01 3.528538213330513484e-02
2.544248830035687359e+00 3.013072520044488556e-01 1.829277971975033432e-02
3.318582150983243828e+00 1.135363618588485224e+00 1.009156783233473853e-02
4.363404483561479807e+00 1.005224361227533336e+00 2.557043079400323632e-02
5.335994888179944162e+00 8.662896699999578232e-01 1.413173892569593790e-02
